iteration,r1c1,r1c3,r1c4,r1c5,r1c6,r2c1,r2c2,r2c3,r2c4,r2c6,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r5c1,r5c5,r5c6,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6
23,20.638571635634445,18.455512857567207,17.3082555225362,17.194852225609534,18.360224034710534,19.019148722186344,16.506241642468602,17.21956467094375,17.461186616077473,16.010313572242953,17.56062566022665,16.18757014113345,15.13374560044564,16.258280805604848,16.881642465819805,15.871406351957937,16.15255636308959,15.04084015627744,14.103209544606512,14.135665979679503,15.687026282283858,16.50971725713226,14.899289694314877,13.618566945788874,15.23731580417176,13.511090664407403,12.290922422457198,11.1132079432272,12.068413141943616,13.090955847426011,14.064024229860074
24,21.4321859192781,19.157379252823468,18.008940954915982,17.89587817616143,19.061249985262428,19.812762381523317,17.299853154548188,17.92954158078929,18.15234689641932,16.711339522794848,18.354237172306235,16.981176620975365,15.850034463114543,16.948783218493638,17.551099861528,16.53974388503743,16.946161778316842,15.834437259010635,14.824400623012684,14.825791744901187,16.35415377337365,17.15545956110559,15.692883999041301,14.280857207814918,15.882428459894854,14.304636733496979,13.084386445857188,11.884825731345089,12.707582833266237,13.732949946577452,14.706297144555357
25,22.21786406008532,19.85211006880239,18.70261186551838,18.589893867207806,19.755265676308806,20.59844018613934,18.0855297539433,18.63241217328197,18.837473435131656,17.405355213841222,19.139913771701345,17.76685059140886,16.55926295609255,17.633371040103714,18.215835273579753,17.20328419963632,17.73183514516196,16.620105902545554,15.538589966173989,15.510113194289211,17.01661496962485,17.796919034543926,16.478551160237117,14.938655069615198,16.523289253498895,15.090277421996772,13.86998080920933,12.66602955992522,13.342597758676058,14.370754246772687,15.344368802258872
26,22.995685419484467,20.53978864598925,19.389339619255843,19.276969401343717,20.442341210444717,21.376261359655754,18.86335028161222,19.328248490209912,19.521987272723507,18.092430747977136,19.917734299370267,18.54466963717986,17.261492382759066,18.31201368536183,18.87577040540943,17.861966687265294,18.50965387091051,17.397922127869762,16.290811314120468,16.188595152406226,17.674337727329643,18.434090647219175,17.256366564695224,15.591891543931176,17.159892363347083,15.8680780837972,14.647755918444892,13.442898653758984,13.973471719661827,15.004371613711427,15.978242270625248
27,23.76572856528962,21.22049630588275,20.06973396992944,19.95717418013827,21.12254598923927,22.146304404717227,19.633392968807772,20.017661025502726,20.202530318981033,18.772635526771687,20.68777698656582,19.31471153363997,17.956784453177878,18.9890029360257,19.530834217974355,18.515735779208704,19.2796955889805,18.167962450501037,17.050832391263924,16.86566459391013,18.327256055247187,19.066963838608213,18.026406445570778,16.24050208686562,17.792226399418134,16.638109885460587,15.417773514219471,14.212716620852634,14.600209718552492,15.633797930941814,16.60791352632022
28,24.528071279636723,21.894365871564546,20.743587238861274,20.63057691114488,21.795948720245878,22.908647063688356,20.395735434278368,20.700389479750232,20.877028247288013,19.446038257778294,21.450119452036418,20.0770535598717,18.64605526469506,19.66167826107705,20.181389833443895,19.1645410378083,20.042037519268796,18.93030363090251,17.804780328396557,17.541721081536952,18.975750915455006,19.695523615861763,18.78874738269557,16.884426915897865,18.4202754803198,17.400446361460382,16.18010218510024,14.974994514190644,15.222809485579312,16.259023214608554,17.233372742608104
29,25.282790566840355,22.561495128211277,21.4107787034079,21.297245614841422,22.46261742394242,23.66336632077099,21.15045458486204,21.37634137475419,21.545085448154918,20.11270696147484,22.204838602620082,20.831772473465747,19.32884291823611,20.328523436567863,20.82745645867721,19.80867537357793,20.796756379879803,19.685022077147533,18.55143319939086,18.21332177591433,19.620147973130035,20.319751539057197,19.54346569703461,17.523960262265913,19.04402024098806,18.155162233204393,16.93481375092647,15.729689844409137,15.841262664114677,16.880032775065754,17.854605380177727
30,26.02996266117195,23.22195925087363,22.071334692548053,21.957247631500998,23.122619440601994,24.410538398595232,21.897626604825078,22.045562604812012,22.20655798856706,20.772708978134418,22.95201062258312,21.578944362814052,20.00493166389865,20.989181313253113,21.46892819747678,20.44815890682502,21.54392824052081,20.43219371337552,19.290684820745916,18.879177097841314,20.26011977345453,20.939660084775333,20.290637260877652,18.159387264541134,19.663473288755444,18.902332454480366,17.68198161138132,16.476851079926774,16.455555965346782,17.496842771796597,18.47159320823165
31,26.76966303456023,23.875827827090664,22.725303102122314,22.61064962799398,23.776021437094975,25.150238762986795,22.6373269374837,22.70810600143774,22.86145701524259,21.426110974627395,23.691710955241746,22.318644624587694,20.674330024941764,21.643506053221277,22.105687814189352,21.082915669629678,22.28362848652157,21.17189383603525,20.022563452973223,19.538961254922306,20.895456013480658,21.555262374504533,21.030337344146254,18.79047805535235,20.278673981918423,19.64203180313541,18.421679663001953,17.216545950039507,17.06569955640157,18.1094685945169,19.08434600671711
32,27.501966404214627,24.52316760104789,23.372744890674934,23.25751760452203,24.42288941362303,25.88254212771828,23.36963028493061,23.364035250375707,23.509826795532227,22.072978951155445,24.424014302688654,23.050947933129837,21.33707287024178,22.29149572214611,22.73762049940021,21.712860710402026,23.015931786484586,21.904197068926756,20.747132372453503,20.192540721330182,21.526032888151224,22.166565176110854,21.762640555466042,19.417047214366487,20.889613852297394,20.37433461171143,19.153981761357635,17.948846391205368,17.6717076390249,18.717896755657005,19.692897439201555
33,28.22694674017248,25.16404407671049,24.01372333696444,23.897916901284802,25.063288710385798,26.60752246099023,24.094610608740865,24.013414990995752,24.151726295959435,22.71337824791822,25.14899462649891,23.7759282357613,21.99321784016988,22.933177465656083,23.364626722347232,22.33791030412433,23.74091208441514,22.6291773300994,21.464460397616826,20.839907972739585,22.15174691937163,22.77356460118704,22.48762080487807,20.038977493015494,21.49627906507952,21.099314640862943,19.878961401224263,18.67382514045391,18.273572343007277,19.32213422487996,20.29724279631053
34,28.944677272770754,25.798521882708528,24.64830242241417,24.53191220507994,25.69728401418094,27.32525299211998,24.812341134709975,24.656310262320037,24.7872178702844,23.347373551713357,25.86672515246802,24.493658750132326,22.64282613730896,23.568593838089065,23.986622053307272,22.957991706160428,24.458642596224077,23.346907821877,22.174618590979605,21.48108107718147,22.772518148917744,23.37624791169132,23.20535129022265,20.656173959393737,22.098653563391544,21.817045005630067,20.596691553005854,19.391554807579492,18.87129763002037,19.92216635474959,20.89737134464084
35,29.655230500043047,26.42745771346298,25.276545840082317,25.159567555837135,26.324939364938135,28.035806218590604,25.52289435835841,25.292785672599596,25.416364803679866,23.97502890247055,26.57727837611646,25.204211967456782,23.285960733991388,24.19779192413625,24.60353663510006,23.573043191096424,25.16919581214668,24.057461026838393,22.87767802302715,22.116092857016373,23.388280236117765,23.97459622774517,23.915904491673555,21.268562298698598,22.696716270815266,22.5275981411613,21.307244571954175,20.102107561881375,19.464872683705707,20.51797379605573,21.493267854445754
36,30.358678195042614,27.05085060428288,25.89914466279514,25.780946353086758,26.946318162187758,28.739253913152048,26.22634205137946,25.923533166104473,26.039230202496864,24.596407699720174,27.28072606913751,25.907659657018723,23.92268463796659,24.820821164054507,25.21531369140728,24.1830139028906,25.87264350094376,24.760908709655393,23.57370937020084,22.744981071571257,23.99897923439064,24.56858639910343,24.619352172571535,21.876080525387138,23.290442790756046,23.231045786003886,22.010692153046676,20.805554998240222,20.05428003784987,21.109535214101715,22.08491220988534
37,31.05509141309219,27.668737671860388,26.51617279025595,26.396111362363882,27.561483171464886,29.43566713096237,26.922755268347842,26.548565331725797,26.656436146425285,25.2115727089973,27.977139286105892,26.60407287209936,24.553557868840993,25.437732154985525,25.821908115222133,24.787862859378105,26.569056715606227,25.457321921048194,24.262782704855645,23.367786533785726,24.60457162319136,25.158192640760934,25.31576538291662,22.47867736193556,23.87980623638809,23.92745897664266,22.707105308818317,21.501968074864532,20.639499337062833,21.696826428438584,22.672280985253504
38,31.744540498961268,28.281153233468462,27.127728520844876,27.00512472154824,28.170496530649242,30.125116216700725,27.612204353626467,27.16798018617597,27.268103996219676,25.820586068181655,28.666588371384517,27.293521956346073,25.178602440408238,26.049068560391074,26.423285133677933,25.387557996881995,27.25850579962465,26.14677100328174,24.94501667826614,23.984551945225192,25.20502316553605,25.743387811963515,26.00521446457762,23.0763106018016,24.4647784477167,24.6169080475306,23.396554360647013,22.191417083407284,21.2205074000618,22.279821415567813,23.255348173174887
39,32.42709509397166,28.888137569451818,27.733860780096414,27.60804794714075,28.77341975624175,30.807670811639717,28.294758948314257,27.78182388754179,27.874333322566308,26.423509293774167,29.349142966072304,27.97607655047045,25.797956768608348,26.65492523484052,27.01946785504296,25.982075240007298,27.94106039362427,26.829325596305875,25.620480927347902,24.59571624436615,25.800307861834607,26.324144455090376,26.687769057289092,23.668946163006865,25.045330962977417,25.29946263435506,24.079108937052343,22.873971636147076,21.797279026341943,22.858492822874084,23.83408631987715
40,33.10282414303194,29.489731139248203,28.334616171169454,28.204941940477333,29.370313749578337,31.483399860660995,28.970487997198344,28.39014508982302,28.47517730163706,27.020403287110753,30.024872014956387,28.651805599046654,26.44388080464668,27.255397029214,27.61048158820396,26.571436262331616,28.616789442132344,27.50505464428128,26.289251204173926,25.20135887612276,26.390484750440223,26.90043562252707,27.363498105093665,24.256557262045455,25.621435843904024,25.975191678942295,24.754837975945573,23.549700662102577,22.38204678304419,23.432812824944918,24.408467457810488
41,33.77179590160162,30.08597480896263,28.93003661609242,28.795866993880555,29.961238802981555,32.152371619209376,29.639459755671766,28.99298792686928,29.070682924320757,27.61132834051397,30.693843773429812,29.32077735735194,27.105490267550646,27.853722299788767,28.19635791372055,27.15566446991168,29.285761200400408,28.17402640225828,26.954583347144016,25.801568306644292,26.97557907322387,27.47223935155877,28.032469862977365,24.839185239837658,26.19306633053044,26.644163435068084,25.423809728959522,24.218672408045208,23.033008187427992,24.002753865197953,24.978463936364772
42,34.4340779425856,30.67690935954576,29.52016328319931,29.380882796749738,30.546254605850745,32.814653660181726,30.301741796603174,29.590396174017666,29.660892414213013,28.196344143383158,31.35612581436122,29.983059398191486,27.760865223150056,28.448863846007885,28.777444757867023,27.734788669181878,29.948043241219622,28.83630844291854,27.61577619844333,26.399234141049128,27.55562242582878,28.039537915678316,28.694751903586642,25.416851531459745,26.76020647190099,27.306445474716803,26.086091766907906,24.880954442128896,23.691724168282548,24.568295408999425,25.544049096134817
43,35.08973716315975,31.262575460583022,30.105036726804062,29.96004844159024,31.12542025069124,33.4703128807495,30.9574010171486,30.182412999631044,30.245846890528693,28.775509788223655,32.011785034906644,30.638718618686738,28.4099941082413,29.038719480177395,29.353917847234467,28.30908857207777,30.603702461703765,29.491967663315833,28.270643787529227,26.99346862984119,28.131174681846698,28.60231854818443,29.350411123956096,25.989581703589106,27.32284277154994,27.962104694561468,26.741750985823472,25.536613658932584,24.346677303486032,25.129416431244234,26.105205631753872
44,35.73883979152815,31.843013622342948,30.6846972428977,30.53342242998233,31.698794239083327,34.11941550911443,31.606503645501306,30.769081307641805,30.825586816754633,29.348883776615747,32.66088766325936,31.28782124701204,29.052717767928765,29.623338020890824,29.925735932182963,28.8787079403141,31.252805090023006,30.141070291587635,28.919021541027426,27.582445856768715,28.702285865634234,29.160597493181214,29.99951375221269,26.557820371061354,27.88096631320084,28.611207322531335,27.39085361328573,26.185716285240844,24.995640123964844,25.686103675697566,26.661919059304367
45,36.38145139361287,32.41826418696411,31.259184910801196,31.101062678490496,32.266434487591496,34.762027111197256,32.24911524757745,31.350443744658957,31.400152360690228,29.916524025123913,33.3034992653355,31.930432849073217,29.689076609651792,30.20273167518073,30.492885408448196,29.44362150399881,31.895416692080868,30.78368189361959,29.560929862524066,28.16619314580504,29.26874414993395,29.7144009656975,30.642125354236335,27.12165028732427,28.43463309634148,29.25381892439834,28.033465214875395,26.828327886199986,25.63822404245579,26.23838837559819,27.214179570820257
46,37.01763687967674,32.98836732130626,31.828539625953226,31.663026524513583,32.82839833361459,35.398212597260084,32.88530073363664,31.92654272929408,31.969583463784115,30.478487871147003,33.939684751394694,32.566618335124225,30.31912880357711,30.77693490945856,31.05535420822975,30.00382681758229,32.531602178130065,31.419867379654637,30.196426700492125,28.744701213976484,29.830544060529725,30.26375277026611,31.278310840266844,27.680917421730605,28.983877619815335,29.89000441034328,28.669650700668814,27.464513371648913,26.274404046276636,26.786274047718965,27.762033638997877
47,37.647460510879974,33.55336301348399,32.392801104358554,32.21937073207644,33.38474254117744,36.02803622846277,33.51512436483731,32.49742045401921,32.533919876869696,31.03483207870987,34.569508382595366,33.19644196632044,30.94293569496723,31.3459839214859,31.613135943895006,30.559322356417862,33.161425809325294,32.049691010842125,30.82557495958933,29.318002553632343,30.38767747735798,30.808674933353128,31.90813447145185,28.23560560505259,29.52870690316381,30.519828041481542,29.299474331724305,28.094337002516188,26.904226591508717,27.329782597561827,28.30551353587871
48,38.27098590577118,34.11329106996214,32.952008883820916,32.77015149756367,33.93552330666466,36.65156162335365,34.13864975972713,33.063118886608315,33.09320116740997,31.58561284419708,35.19303377748518,33.8199673612078,31.560558583273036,31.909915634728158,32.166228989077325,31.110110861759082,33.784951204212106,32.67321640572473,31.448437835388066,29.886131257074616,30.940144738776407,31.349185443914266,32.53165986633311,28.785707500380948,30.069137485529104,31.143353436337243,29.922999726534798,28.717862397223854,27.527751771111546,27.868940152474767,28.84463018451635
49,38.888276046713464,34.66819111311049,33.506202322481876,33.31542445539602,34.480796264497016,37.268851764295775,34.75593990066866,33.62367976919659,33.64746672133398,32.13088580202943,35.810323918426704,34.437257502148,32.17205826555422,32.468767294251386,32.71463598250148,31.656198389872266,34.40224134515201,33.290506546662314,32.06507803878144,30.449122857546985,31.48794971274714,31.88530045796163,33.148950007269946,29.331224286716008,30.605184525185194,31.760643577260154,30.54028986743299,29.335152538065884,28.145041869281382,28.403757223769663,29.379400351901175
50,39.49939328624633,35.218102578931905,34.05542059692128,33.85524468365005,35.020616492751046,37.87996900382855,35.36705714020111,34.179144617161775,34.196755741968175,32.67070603028346,36.42144115795916,35.04837474167972,32.777494964691044,33.02257637385403,33.25836330086941,32.19759413788029,35.01335858468357,33.901623786192616,32.675557679085784,31.007013444448425,32.03109960637653,32.4170348712963,33.76006724679984,29.872160644873958,31.136862435083835,32.37176081678242,31.151407106941775,29.946269777543975,28.756159100265894,28.93424824824381,29.909838743938085
51,40.10439935338387,35.76306471492734,34.59970270006413,34.38966670962154,35.55503851872253,38.48497507096603,35.97206320733841,34.729554717848835,34.74110724831552,33.20512805625496,37.02644722509646,35.65338080881663,33.37692832273885,33.57138051592929,33.79742061495027,32.734310083544976,35.6183646518204,34.506629853328754,33.279938250398466,31.559839559353158,32.569604517547305,32.944402818790124,34.36507331393576,30.408524173166033,31.664184902982495,32.97676688391417,31.756413174066154,30.55127584465159,29.361165165667476,29.460426765617626,30.435959660812408
52,40.70335535985003,36.303116578067296,35.13908743911204,34.918744515333316,36.084116324434305,39.08393107743217,36.57101921380445,35.284733370940984,35.280560073101064,33.73420586196673,37.625403231562494,36.25233681528245,33.97041740443925,34.11521748549712,34.331820496388566,33.26636068367008,36.21732065828617,35.10558585979415,33.878280634576974,32.10763810264263,33.1034771224768,33.467418036148,34.964029320401046,30.940324976436173,32.18716523102049,33.57572289037718,32.35536918052513,31.15023185110141,29.960121171766225,29.98230619430301,30.957776699378712
53,41.29632180625153,36.83926547478112,35.6736134335384,35.44253154298797,36.60790335208897,39.67689752383365,37.16398566020588,35.87132708160127,35.8161213027369,34.257992889621384,38.218369677963935,36.84530326168377,34.55898914424998,34.654125130078,34.8615780718873,33.7937625990531,36.810287104687454,35.69855230619523,34.470645106819575,32.65044626646204,33.63273239088002,33.98609415018358,35.55699576680206,31.467575411539826,32.70581661516743,34.168689336776964,32.948335626922706,31.743198297493983,30.55308761808203,30.49989963181112,31.475303069442717
54,41.88335858818901,37.375046919108506,36.2041819949179,35.96108070036608,37.12645250946708,40.26393430577112,37.75102244214333,36.45230385016714,36.37253716642623,34.776542046999495,38.80540645990138,37.432340043621146,35.145335429907206,35.189004226165224,35.38671071811872,34.31653444987544,37.397323886624825,36.28558908813249,35.05718721736251,33.18830147529403,34.157387334182665,34.50044490915323,36.14403254873928,31.990289864220998,33.22015237758942,34.755726118713504,33.53537240885805,32.33023507942659,31.14012439999548,31.01322006029038,31.988551826636733
55,42.46452500230712,37.90994488609223,36.73613235690701,36.47444436617042,37.639816175271406,40.84510071988923,38.33218885626141,37.028327626730075,36.938150085219604,35.28990571280383,39.386572874019464,38.0135064577392,35.72585293023339,35.73972200446414,35.907323217678055,34.83469659740915,37.97849030074286,36.86675550225048,35.63823629988064,33.72193422772583,34.67746078081031,35.010484363968374,36.72519896285724,32.508484550611904,33.7301861499886,35.3368925328311,34.116538822974995,32.911401493542044,31.72129081410497,31.53604851889962,32.49753609985661
56,43.03987975228405,38.44356532855445,37.26843031155558,36.9826743953167,38.148046204417696,41.420455469866155,38.90754360623833,37.59903755797528,37.50154506214596,35.79813574195012,39.96192762399638,38.58886120771609,36.300686943263905,36.29669930613716,36.425467429986476,35.34833860600147,38.553845050719765,37.44211025222733,36.21351519156367,34.267113838524004,35.19310942897875,35.51622700825533,37.30055371283409,33.02217733776122,34.23593201562241,35.91224728280774,34.69189357295129,33.486756243517526,32.29664556407809,32.05438362856683,33.00363230804784
57,43.60948095476121,38.97552142598157,37.79953130221158,37.48582212417152,38.651193933272516,41.990056672343314,39.47714480871548,38.164455511050775,38.061385578068005,36.30128347080494,40.53152882647353,39.15846241019324,36.86982079871551,36.851112972171386,36.941828957851016,35.85909211681963,39.123446253196896,38.01171145470446,36.78305733111198,34.81624168789433,35.70752094838045,36.01769458207898,37.870154915311204,33.53149549373615,34.7374046165232,36.48184848528474,35.26149477542809,34.05635744599389,32.866246766553346,32.56829196084736,33.5056017340978
58,44.1733861452136,39.5054706861436,38.32884374052509,37.98393837573779,39.1493101848388,42.553961862795695,40.04104999916787,38.72458756874767,38.616662547916135,36.799399722371206,41.09543401692592,39.72236760064562,37.43330600024716,37.40197070372995,37.45623883842812,36.36750736185351,39.68735144364928,38.57561664515682,37.34691040697886,35.36264872362949,36.22048822534536,36.51506728560749,38.434060105763564,34.038977702032994,35.23463521992223,37.045753675737046,35.82539996588029,34.620262636445844,33.430151957004725,33.077757432603505,34.00333993208595
59,44.73165228376146,40.03310855065996,38.85593790598143,38.47707346478841,39.64244527388941,43.11222800134356,40.599316137715725,39.27945049129364,39.167223984429405,37.292534811421824,41.65370015547378,40.280633739193476,37.991193439308255,37.94846167697843,37.96851948852783,36.873473393824966,40.24561758219714,39.13388278370467,37.90512980727958,35.90553326195422,36.731235044949536,37.00854540579693,38.992326244311414,34.544714353747096,35.728020969474706,37.60401981428486,36.383666104428045,35.17852877499347,33.98841809555205,33.58478603703011,34.49685973328267
60,45.284335760923845,40.55816531727609,39.38051499927337,38.96527720294852,40.13064901204952,43.66491147850596,41.15199961487811,39.829064278077716,39.712960347817585,37.78073854958193,42.20638363263616,40.83331721635586,38.54353537099998,38.490452975523866,38.47843900692358,37.3768743764187,40.79830105935952,39.68656626086705,38.457771166106305,36.4441817685376,37.239561223021404,37.504029192533274,39.5450097214738,35.04813895259899,36.21776875839013,38.156703291447215,36.93634958159036,35.73121225215572,34.54110157271414,34.08945627322234,34.986675539084935
61,45.831492403314606,41.08040266122269,39.902320990644675,39.448598903727024,40.61397071282802,44.21206812089672,41.69915625726888,40.37345206312279,40.253844737742476,38.26406025036044,42.753540275026936,41.38047385874662,39.09038394432805,39.027840058885964,38.985789101325786,37.878115699952886,41.34545770175028,40.233722903257814,39.00488982578023,36.97847466313855,37.745796578629495,38.00209995726352,40.09216636386455,35.549057352020874,36.70851598387427,38.703859933837975,37.48350622398109,36.278368894546404,35.08825821510474,34.591375984526515,35.4730099060634
62,46.37317747928146,41.59961052539858,40.421139314798694,39.92708738749774,41.092459196598746,44.75375319686357,42.240841333235736,40.91263962970648,40.78985997789679,38.742548734131155,43.29522535099379,41.92215893471348,39.63179114312873,39.56058616381178,39.50647630895326,38.37709482880479,41.88714277771714,40.77540797922467,39.54654064262091,37.50836728067425,38.24982185566982,38.49850939141609,40.6338514398314,36.048170650528185,37.201162926406326,39.245545009804815,38.025191299947934,36.820053970513214,35.6299432910715,35.09041896679618,35.95951886239683
63,46.90944570448865,42.11560430147108,40.936780466092536,40.40079098643077,41.56616279553176,45.29002142207075,42.777109558442916,41.446655101106906,41.321001409109975,39.216252333064176,43.83149357620097,42.45842715992066,40.16780872325349,40.09025758025037,40.02985776003661,38.885993991120166,42.423411002924325,41.311676204431855,40.08277796633516,38.033824129069714,38.76381002722793,38.9927438978749,41.1701196650386,36.54554293380702,37.69250346211806,39.781813235011995,38.561459525155115,37.35632219572038,36.16621151627862,35.58750790841169,36.44726488280392
64,47.44035124744376,42.62822228762032,41.44907901241015,40.86975754937445,42.035129358475444,45.82092696502587,43.308015101398034,41.97552865973453,41.84742760666462,39.68521889600786,44.36239911915609,42.98933270287578,40.698488184333925,40.61580209786083,40.552057114497494,39.39633797281197,42.95431654587944,41.84258174738697,40.6136556361793,38.557296214921045,39.279277580616515,39.49560607955235,41.70102520799371,37.050504134761105,38.18181976031351,40.31271877796711,39.09236506811022,37.88722773867549,36.69711705923371,36.08280416708433,36.933905248327854
65,47.96594773496932,43.137323395583415,41.957906207083695,41.33403444668869,42.49940625578969,46.34652345255142,43.833611588923596,42.49929229703071,42.369041928426576,40.14949579332211,44.88799560668165,43.51492919040134,41.22388074597309,41.13696664906269,41.07101739632206,39.90613090726248,43.479913033405,42.368178234912534,41.1392269821613,39.07711564996856,39.79446656183488,40.000613156823796,42.22662169551928,37.55718790946067,38.67852008061786,40.838315265492675,39.61796155563578,38.412824226201046,37.22271354675927,36.5834704831794,37.418655482294106
66,48.48628825761963,43.64278508287086,42.46312799471759,41.79366857502979,42.959040384130795,46.866863975201724,44.353952111573896,43.017979588441584,42.88583191200682,40.60912992166321,45.40833612933194,44.03526971305165,41.74403732743787,41.65347612340107,41.586160497915195,40.41310656395152,44.000253556055306,42.88851875756283,41.65954482713603,39.59291324691328,40.30694092975952,40.50536857069909,42.74696221816958,38.064552607991004,39.177820711222225,41.35865578814298,40.13830207828609,38.933164748851354,37.743054069409574,37.08478835816914,37.909598374431226
67,49.00142537504343,44.14450148809365,42.96463281639944,42.248706362087496,43.414078171188486,47.382001092625536,44.869089228997694,43.53162549098709,43.39778364173948,41.06416770872091,45.923473246755734,44.55040683047543,42.25900852987908,42.16526845901936,42.09697013107344,40.91657446509271,44.51539067347909,43.40365587498663,42.174661489292575,40.104235179666304,40.81596901429246,41.00759903919501,43.26209933559338,38.57009217497165,39.677246866595794,41.87379290556679,40.65343919570989,39.44830186627515,38.25819118683337,37.58673825746912,38.40327828981545
68,49.511411121292994,44.64238174949917,43.46232440792593,42.69919377127461,43.864565580375604,47.891986838875106,45.37907497524726,44.040266161145475,43.90490761512824,41.51465511790802,46.43345899300531,45.060392576725,42.76884462078422,42.67228653169197,42.60327359493456,41.41590525185385,45.02537641972866,43.91364162123619,42.6846287848874,40.610965039398245,41.320871931477434,41.50646021364869,43.77208508184294,39.07273402443481,40.17450500415763,42.38377865181636,41.163424941959455,39.95828761252472,38.76817693308293,38.08699848076578,38.89739115652504
69,50.016297010080066,45.136348488757164,43.95612231588571,43.14517630636986,44.31054811547085,48.39687272766217,45.88396086403434,44.5439387910539,44.40721728264939,41.960637653003275,46.93834488179238,45.56527846551207,43.27359552042346,43.174526534537726,43.10494134021482,41.91088310501229,45.53026230851573,44.41852751002326,43.189498031180555,41.112995504020155,41.82141778723982,42.00130284183574,44.27697097063001,39.571607233560776,40.66859315304041,42.888664540603415,41.66831083074653,40.463173501311786,39.27306282187,38.58449658822356,39.38966253738464
70,50.51613403997926,45.626336443796966,44.445958623350656,43.586699016114146,44.75207082521514,48.896709757561375,46.38379789393353,45.042681461224085,44.904733758706605,42.40216036274756,47.438181911691586,46.06511549541128,43.77331079008678,43.671991237061505,43.60193456897189,42.401345650439204,46.03009933841493,44.918364539922464,43.68932004954722,41.6103056813775,42.31742907768987,42.49186876144821,44.77680800052921,40.066342725767456,41.15881168900743,43.38850157050262,42.168147860645725,40.96301053121099,39.772899851769196,39.07832273954635,39.87896753064322
71,51.01097269957947,46.11229123608428,44.93177700931086,44.023806498761,45.189178307861994,49.39154841716158,46.878636553533745,45.53653300814985,45.39748075347028,42.83926784539441,47.9330205712918,46.55995415501149,44.26803962193209,44.16469842744244,44.09423406077223,42.887241061921124,46.52493799801514,45.41320319952267,44.18414516874236,42.10288522334918,42.80884744846548,42.97798624122252,45.27164666012941,40.55669411659309,41.6448503461297,43.883340230102824,42.66298652024593,41.457849190811196,40.26773851136941,39.56807830966665,40.36455059444265
72,51.500862972583676,46.59416825915793,45.413531177494086,44.45654290658138,45.62191471568237,49.88143869016578,47.36852682653795,46.02553290534235,45.885485210693254,43.272004253214796,48.422910844296005,47.049844428015696,44.75783083028143,44.6526698513362,44.58184622394894,43.36854153070668,47.014828271019354,45.903093472526876,44.67402322829873,42.590747423637985,43.295639651124205,43.45959145632064,45.76153693313362,41.04256008099422,42.1265180048578,44.373230503107024,43.15287679325014,41.947739463815395,40.757628784373615,40.05349836181712,40.84605173564155
73,51.98585434285784,47.07193167653861,45.89118388368364,44.88495195032356,46.05032375942456,50.366430060439946,47.85351819681211,46.50972115647256,46.36877596288534,43.70041329695697,48.907902214570164,47.534835798289855,45.2427328442189,45.135932315237866,45.06478562389051,43.84525018461158,47.49981964129351,46.38808484280104,45.15900358204072,43.07391114732114,43.777805758483474,43.93665277195673,46.24652830340779,41.523885334189714,42.6037351639053,44.85822187338119,43.637868163524296,42.432730834089554,41.242620154647774,40.53447195562892,41.32325771949579
74,52.465995799429265,47.54555351828669,46.364705912628914,45.30907690362832,46.47444871272931,50.84657151701137,48.333659653383535,46.98913819943019,46.84738365961949,44.124538250261736,49.38804367114159,48.01497725486128,45.722793701358384,45.61451489094802,45.54307494052342,44.317379754943744,47.979961097864944,46.868226299372466,45.63913510169812,43.55240251838029,44.2553560421298,44.40916954072595,46.72666975997921,42.00065659003032,43.07646342470114,45.33836332995262,44.11800962009572,42.91287229066097,41.722761611219184,41.01093909421847,41.796073487650354
75,52.94133584143497,48.01501286653702,46.834075254135655,45.728960607400026,46.89433241650102,51.32191155901708,48.80899969538924,47.46382482022463,47.32134031350282,44.54442195403344,49.86338371314729,48.490317296866984,46.198061042661834,46.088448853964934,46.01674046091351,44.78495242420233,48.45530113987065,47.343566341378185,46.11446618060559,44.0262504168698,44.72831098674606,44.87715279861817,47.20200980198492,42.47287686682522,43.544697157713365,45.813703371958326,44.59334966210143,43.38821233266668,42.19810165322489,41.48288469409211,42.26445327796832
76,53.41192248302062,48.48029512128672,47.29927633149354,46.14464547413402,47.31001728323501,51.79249820060273,49.279586336974894,47.93382207575897,47.79067914431987,44.960106820767436,50.33397035473295,48.96090393845264,46.668582108200845,46.557766877148204,46.485811585658524,45.247994345556016,48.925887781456304,47.81415298296383,46.585044737475,44.49548643190804,45.19669536337681,45.3406232347193,47.67259644357057,42.940562129932204,44.00844484493491,46.28429001354398,45.06393630368708,43.85879897425234,42.66868829481054,41.9503114167137,42.72838660814297
77,53.87780325819041,48.94139133856661,47.760299328164606,46.556173492200664,47.72154530130167,52.258378975772516,49.745467112144695,48.399171224603386,48.25543436165663,45.37163483883408,50.79985112990274,49.42678471362244,47.13440373376465,47.022502857993416,46.95031955465588,45.70653505133475,49.39176855662609,48.28003375813363,47.05091822022927,44.96014363668571,45.66053763283766,45.79960606289188,48.13847721874037,43.40373441830628,44.46772529240953,46.75017078871377,45.52981707885688,44.32467974942214,43.134569069980344,42.41323562229871,43.18787942164926
