iteration,r1c1,r1c2,r1c3,r1c5,r1c6,r1c7,r1c9,r1c10,r2c3,r2c5,r2c7,r2c9,r2c10,r3c1,r3c2,r3c3,r3c4,r3c5,r3c7,r3c8,r3c9,r3c10,r4c1,r4c5,r4c9,r4c10,r5c1,r5c2,r5c3,r5c5,r5c6,r5c7,r5c9,r5c10,r6c1,r6c3,r6c7,r6c9,r7c1,r7c3,r7c4,r7c5,r7c7,r7c8,r7c9,r7c10,r8c1,r8c3,r8c5,r8c7,r8c10,r9c1,r9c2,r9c3,r9c5,r9c6,r9c7,r9c8,r9c10,r10c1,r10c3,r10c4,r10c5,r10c7,r10c8,r10c9,r10c10
1645,78.06761795484611,79.11645158855272,80.17852807116972,88.46281325518414,87.29744144608316,86.00652597651963,87.23873863775391,85.94972291944151,81.38677417071257,86.11290279271657,84.87178119084338,84.89533890168347,84.82443845278003,83.47881752426831,82.37559030034082,82.47751634249826,83.7183732828757,84.83855483739073,83.61901849161065,82.54833349541182,83.65374181921212,83.78129748008917,84.73387778785245,83.7183732828757,82.93167325367011,84.91821798843955,85.86688136894549,87.29744144608316,88.46281325518414,82.47751634249826,81.38677417071257,80.41824750385587,84.79519418291328,86.30186718793294,84.73387778785245,86.11290279271657,81.29814056598238,83.67555328615376,83.61500143345636,84.83855483739073,83.7183732828757,83.12917132519829,82.38776362563495,81.29814056598238,82.31358715350582,81.25285951755177,82.51007615579836,83.7183732828757,84.16826321558577,83.62734743465894,81.47944906218203,81.41539500548912,81.38677417071257,82.47751634249826,83.60819035673653,84.81188608802552,85.94587462144128,85.0460129443859,82.571361370524,79.15335758852896,81.37498567522294,81.27948695334108,82.3688744875934,87.34841246820399,86.07047491534598,84.93493276230548,83.67706045043596
1646,78.06761801319328,79.11645164689986,80.17852812951688,88.4628133135313,87.29744150443032,86.0065260348668,87.23873869526344,85.94972297695102,81.38677422905972,86.11290285106372,84.87178124919055,84.89533895919298,84.82443851028955,83.47881758261545,82.37559035868799,82.47751640084545,83.71837334122286,84.8385548957379,83.6190185498632,82.54833355290755,83.65374187670791,83.78129753747496,84.73387784619962,83.71837334122286,82.93167331105455,84.91821804581176,85.86688142729265,87.29744150443032,88.4628133135313,82.47751640084545,81.38677422905972,80.41824756211834,84.79519424028547,86.30186724530377,84.73387784619962,86.11290285106372,81.29814062356739,83.67555334352576,83.6150014918035,84.8385548957379,83.71837334122286,83.12917138294326,82.38776368322,81.29814062356739,82.31358721090366,81.25285957497026,82.51007621414551,83.71837334122286,84.16826327325548,83.62734749224396,81.47944911976707,81.41539506383626,81.38677422905972,82.47751640084545,83.60819041433095,84.81188614561056,85.9458746790263,85.04601300197092,82.57136142810903,79.15335764687612,81.37498573348648,81.27948701093551,82.36887454518786,87.34841252578902,86.07047497293102,84.9349328198905,83.67706050802097
1647,78.06761807095695,79.11645170466355,80.17852818728056,88.46281337129498,87.29744156219401,86.0065260926305,87.23873875219788,85.94972303388548,81.38677428682342,86.11290290882741,84.87178130695423,84.89533901612741,84.82443856722399,83.47881764037913,82.37559041645166,82.47751645860912,83.71837339898654,84.83855495350159,83.61901860753322,82.54833360982838,83.65374193362872,83.78129759428704,84.7338779039633,83.71837339898654,82.93167336786527,84.91821810261035,85.86688148505634,87.29744156219401,88.46281337129498,82.47751645860912,81.38677428682342,80.41824761979821,84.79519429708404,86.30186730210103,84.7338779039633,86.11290290882741,81.2981406805766,83.6755534003242,83.6150015495672,84.83855495350159,83.71837339898654,83.1291714401108,82.38776374022916,81.2981406805766,82.31358726772764,81.2528596318147,82.51007627190918,83.71837339898654,84.16826333034848,83.62734754925314,81.47944917677624,81.41539512159994,81.38677428682342,82.47751645860912,83.60819047134946,84.81188620261973,85.94587473603546,85.0460130589801,82.57136148511819,79.15335770463979,81.37498579116738,81.27948706795402,82.36887460220632,87.34841258279819,86.07047502994018,84.9349328768997,83.67706056503016
1648,78.06761812814301,79.1164517618496,80.17852824446663,88.46281342848104,87.29744161938005,86.00652614981657,87.23873880856297,85.94972309025056,81.38677434400947,86.11290296601346,84.87178136414029,84.8953390724925,84.8244386235891,83.47881769756519,82.3755904736377,82.47751651579517,83.7183734561726,84.83855501068763,83.61901866462657,82.54833366617997,83.65374198998035,83.78129765053107,84.73387796114936,83.7183734561726,82.93167342410796,84.91821815884111,85.8668815422424,87.29744161938005,88.46281342848104,82.47751651579517,81.38677434400947,80.41824767690126,84.79519435331478,86.30186735833044,84.73387796114936,86.11290296601346,81.29814073701567,83.67555345655477,83.61500160675325,84.83855501068763,83.7183734561726,83.12917149670663,82.38776379666827,81.29814073701567,82.31358732398351,81.2528596880908,82.51007632909526,83.7183734561726,84.16826338687055,83.62734760569221,81.4794492332153,81.415395178786,81.38677434400947,82.47751651579517,83.60819052779775,84.8118862590588,85.94587479247456,85.04601311541919,82.5713615415573,79.15335776182584,81.37498584827145,81.27948712440231,82.36887465865465,87.34841263923727,86.07047508637929,84.93493293333879,83.67706062146925
1649,78.06761818475722,79.1164518184638,80.1785283010808,88.46281348509523,87.29744167599425,86.00652620643073,87.23873886436442,85.949723146052,81.38677440062366,86.11290302262766,84.8717814207545,84.89533912829395,84.82443867939052,83.47881775417939,82.37559053025191,82.47751657240937,83.71837351278678,84.83855506730183,83.61901872114896,82.54833372196806,83.65374204576847,83.7812977062128,84.73387801776354,83.71837351278678,82.9316734797884,84.91821821450966,85.86688159885658,87.29744167599425,88.46281348509523,82.47751657240937,81.38677440062366,80.41824773343328,84.79519440898332,86.3018674139977,84.73387801776354,86.11290302262766,81.29814079289038,83.67555351222316,83.61500166336745,84.83855506730183,83.71837351278678,83.12917155273654,82.38776385254295,81.29814079289038,82.31358737967692,81.25285974380425,82.51007638570944,83.71837351278678,84.16826344282742,83.6273476615669,81.47944928909001,81.4153952354002,81.38677440062366,82.47751657240937,83.60819058368156,84.8118863149335,85.94587484834925,85.0460131712939,82.571361597432,79.15335781844004,81.37498590480449,81.27948718028614,82.36887471453845,87.34841269511196,86.07047514225397,84.93493298921348,83.67706067734395
1650,78.06761824080527,79.11645187451184,80.17852835712887,88.46281354114328,87.29744173204229,86.0065262624788,87.23873891960785,85.94972320129543,81.38677445667172,86.1129030786757,84.87178147680254,84.89533918353739,84.82443873463394,83.47881781022743,82.37559058629996,82.47751662845741,83.71837356883483,84.83855512334989,83.61901877710616,82.54833377719831,83.65374210099874,83.78129776133781,84.73387807381161,83.71837356883483,82.9316735349121,84.91821826962169,85.86688165490463,87.29744173204229,88.46281354114328,82.47751662845741,81.38677445667172,80.41824778939997,84.79519446409533,86.30186746910842,84.73387807381161,86.1129030786757,81.29814084820633,83.67555356733499,83.61500171941549,84.83855512334989,83.71837356883483,83.12917160820614,82.38776390785888,81.29814084820633,82.31358743481351,81.25285979896066,82.51007644175749,83.71837356883483,84.1682634982247,83.62734771688285,81.47944934440596,81.41539529144825,81.38677445667172,82.47751662845741,83.60819063900657,84.81188637024944,85.94587490366519,85.04601322660983,82.57136165274795,79.1533578744881,81.37498596077221,81.27948723561111,82.36887476986344,87.34841275042791,86.07047519756992,84.93493304452943,83.6770607326599
1651,78.06761829629284,79.11645192999941,80.17852841261643,88.46281359663084,87.29744178752986,86.00652631796635,87.23873897429885,85.94972325598643,81.38677451215928,86.11290313416328,84.87178153229011,84.89533923822839,84.82443878932494,83.47881786571502,82.37559064178753,82.47751668394498,83.71837362432241,84.83855517883744,83.61901883250377,82.54833383187628,83.6537421556767,83.78129781591171,84.73387812929917,83.71837362432241,82.9316735894847,84.91821832418272,85.86688171039219,87.29744178752986,88.46281359663084,82.47751668394498,81.38677451215928,80.41824784480703,84.79519451865634,86.30186752366815,84.73387812929917,86.11290313416328,81.29814090296908,83.67555362189583,83.61500177490308,84.83855517883744,83.71837362432241,83.12917166312101,82.38776396262169,81.29814090296908,82.31358748939884,81.2528598535656,82.51007649724505,83.71837362432241,84.16826355306803,83.62734777164565,81.47944939916876,81.41539534693581,81.38677451215928,82.47751668394498,83.60819069377828,84.81188642501222,85.94587495842798,85.04601328137261,82.57136170751075,79.15335792997567,81.37498601618023,81.27948729038286,82.36887482463517,87.34841280519069,86.07047525233271,84.93493309929221,83.6770607874227
1652,78.06761835122552,79.1164519849321,80.17852846754913,88.46281365156354,87.29744184246255,86.00652637289905,87.23873902844294,85.94972331013054,81.38677456709196,86.11290318909596,84.87178158722278,84.89533929237248,84.82443884346904,83.4788179206477,82.37559069672024,82.47751673887768,83.7183736792551,84.83855523377014,83.61901888734741,82.54833388600746,83.6537422098079,83.78129786993998,84.73387818423186,83.7183736792551,82.9316736435117,84.91821837819826,85.86688176532488,87.29744184246255,88.46281365156354,82.47751673887768,81.38677456709196,80.41824789965999,84.79519457267185,86.30186757768242,84.73387818423186,86.11290318909596,81.29814095718427,83.6755536759112,83.61500182983576,84.83855523377014,83.7183736792551,83.12917171748678,82.38776401683684,81.29814095718427,82.31358754343842,81.2528599076246,82.51007655217776,83.7183736792551,84.1682636073629,83.6273478258608,81.47944945338392,81.4153954018685,81.38677456709196,82.47751673887768,83.6081907480023,84.81188647922738,85.94587501264311,85.04601333558777,82.57136176172592,79.15335798490835,81.37498607103416,81.27948734460686,82.36887487885919,87.34841285940584,86.07047530654785,84.93493315350737,83.67706084163784
1653,78.06761840560888,79.11645203931548,80.17852852193248,88.4628137059469,87.29744189684592,86.00652642728241,87.23873908204558,85.94972336373317,81.38677462147533,86.11290324347932,84.87178164160616,84.89533934597513,84.8244388970717,83.47881797503105,82.37559075110359,82.47751679326103,83.71837373363846,84.8385552881535,83.61901894164257,82.54833393959733,83.6537422633978,83.78129792342807,84.73387823861522,83.71837373363846,82.93167369699853,84.91821843167375,85.86688181970827,87.29744189684592,88.4628137059469,82.47751679326103,81.38677462147533,80.41824795396442,84.79519462614734,86.30186763115665,84.73387823861522,86.11290324347932,81.29814101085728,83.67555372938654,83.61500188421911,84.8385552881535,83.71837373363846,83.12917177130888,82.38776407050983,81.29814101085728,82.31358759693777,81.25285996114309,82.51007660656113,83.71837373363846,84.16826366111485,83.6273478795338,81.47944950705696,81.41539545625189,81.38677462147533,82.47751679326103,83.60819080168409,84.81188653290039,85.94587506631613,85.04601338926075,82.5713618153989,79.1533580392917,81.37498612533957,81.27948739828865,82.36887493254098,87.34841291307885,86.07047536022085,84.93493320718036,83.67706089531086
1654,78.06761845944841,79.116452093155,80.178528575772,88.46281375978644,87.29744195068545,86.00652648112194,87.2387391351122,85.94972341679978,81.38677467531487,86.11290329731885,84.87178169544569,84.89533939904175,84.82443895013832,83.47881802887058,82.3755908049431,82.47751684710055,83.718373787478,84.83855534199303,83.61901899539482,82.54833399265134,83.65374231645183,83.78129797638138,84.73387829245476,83.718373787478,82.93167374995059,84.91821848461463,85.8668818735478,87.29744195068545,88.46281375978644,82.47751684710055,81.38677467531487,80.4182480077258,84.7951946790882,86.30186768409628,84.73387829245476,86.11290329731885,81.29814106399353,83.67555378232723,83.61500193805864,84.83855534199303,83.718373787478,83.12917182459275,82.38776412364611,81.29814106399353,82.31358764990217,81.25286001412653,82.51007666040066,83.718373787478,84.16826371432926,83.62734793267008,81.47944956019322,81.4153955100914,81.38677467531487,82.47751684710055,83.60819085482903,84.81188658603666,85.94587511945241,85.04601344239703,82.57136186853519,79.15335809313125,81.37498617910194,81.27948745143361,82.36887498568595,87.34841296621511,86.07047541335713,84.93493326031663,83.6770609484471
1655,78.06761851274955,79.11645214645613,80.17852862907316,88.46281381308758,87.29744200398659,86.00652653442307,87.23873918764815,85.94972346933574,81.38677472861598,86.11290335062,84.87178174874683,84.89533945157768,84.82443900267427,83.47881808217173,82.37559085824424,82.47751690040171,83.71837384077912,84.83855539529416,83.61901904860957,82.5483340451748,83.65374236897532,83.78129802880527,84.7338783457559,83.71837384077912,82.93167380237324,84.9182185370262,85.86688192684895,87.29744200398659,88.46281381308758,82.47751690040171,81.38677472861598,80.41824806094958,84.79519473149976,86.30186773650664,84.7338783457559,86.11290335062,81.29814111659844,83.67555383473865,83.61500199135979,84.83855539529416,83.71837384077912,83.12917187734378,82.38776417625103,81.29814111659844,82.31358770233705,81.25286006658017,82.51007671370179,83.71837384077912,84.16826376701152,83.62734798527498,81.47944961279815,81.41539556339254,81.38677472861598,82.4775169004017,83.60819090744255,84.81188663864157,85.94587517205731,85.04601349500196,82.5713619211401,79.15335814643238,81.37498623232665,81.27948750404714,82.36887503829942,87.34841301882003,86.07047546596203,84.93493331292154,83.67706100105201
1656,78.06761856551768,79.11645219922426,80.17852868184127,88.46281386585571,87.29744205675472,86.00652658719122,87.23873923965874,85.94972352134633,81.38677478138413,86.11290340338813,84.87178180151496,84.89533950358827,84.82443905468486,83.47881813493986,82.37559091101237,82.47751695316981,83.71837389354725,84.8385554480623,83.61901910129215,82.54833409717305,83.65374242097356,83.78129808070504,84.73387839852403,83.71837389354725,82.93167385427179,84.9182185889138,85.86688197961705,87.29744205675472,88.46281386585571,82.47751695316983,81.38677478138413,80.4182481136411,84.79519478338734,86.30186778839301,84.73387839852403,86.11290340338813,81.2981411686773,83.67555388662606,83.61500204412792,84.8385554480623,83.71837389354725,83.12917192956729,82.38776422832989,81.2981411686773,82.31358775424769,81.2528601185094,82.51007676646992,83.71837389354725,84.16826381916697,83.62734803735384,81.47944966487698,81.41539561616068,81.3867747813841,82.47751695316983,83.60819095952992,84.81188669072043,85.94587522413617,85.04601354708082,82.57136197321893,79.15335819920051,81.37498628501915,81.27948755613448,82.36887509038682,87.34841307089889,86.07047551804091,84.93493336500042,83.67706105313088
1657,78.06761861775811,79.1164522514647,80.17852873408172,88.46281391809615,87.29744210899517,86.00652663943166,87.23873929114923,85.94972357283682,81.38677483362456,86.11290345562857,84.87178185375541,84.89533955507876,84.82443910617533,83.47881818718031,82.37559096325283,82.47751700541028,83.7183739457877,84.83855550030275,83.61901915344791,82.54833414865134,83.65374247245184,83.78129813208592,84.73387845076445,83.7183739457877,82.93167390565146,84.91821864028265,85.8668820318575,87.29744210899517,88.46281391809615,82.47751700541028,81.38677483362457,80.41824816580576,84.79519483475616,86.30186783976065,84.73387845076445,86.11290345562857,81.29814122023538,83.67555393799475,83.61500209636837,84.83855550030275,83.7183739457877,83.12917198126858,82.38776427988795,81.29814122023538,82.31358780563934,81.25286016991944,82.51007681871036,83.7183739457877,84.16826387080087,83.62734808891192,81.47944971643504,81.41539566840112,81.38677483362457,82.47751700541026,83.60819101109641,84.8118867422785,85.94587527569425,85.0460135986389,82.571362024777,79.15335825144098,81.37498633718472,81.279487607701,82.36887514195331,87.34841312245696,86.07047556959897,84.9349334165585,83.67706110468897
1658,78.06761866947615,79.11645230318274,80.17852878579974,88.46281396981418,87.2974421607132,86.00652669114969,87.23873934212482,85.94972362381239,81.38677488534262,86.11290350734662,84.87178190547344,84.89533960605435,84.82443915715092,83.47881823889833,82.37559101497088,82.47751705712832,83.71837399750575,84.83855555202078,83.61901920508211,82.54833419961481,83.65374252341537,83.78129818295311,84.7338785024825,83.71837399750575,82.93167395651746,84.91821869113791,85.86688208357553,87.2974421607132,88.46281396981418,82.47751705712832,81.38677488534262,80.41824821744872,84.79519488561141,86.30186789061473,84.7338785024825,86.11290350734662,81.29814127127786,83.67555398884986,83.61500214808639,84.83855555202078,83.71837399750575,83.12917203245287,82.38776433093045,81.29814127127786,82.31358785651717,81.25286022081548,82.5100768704284,83.71837399750575,84.16826392191842,83.6273481399544,81.47944976747753,81.41539572011915,81.3867748853426,82.47751705712832,83.60819106214724,84.811886793321,85.94587532673674,85.04601364968137,82.57136207581952,79.15335830315901,81.37498638882863,81.27948765875183,82.36887519300413,87.34841317349945,86.07047562064147,84.93493346760097,83.67706115573147
1659,78.06761872067702,79.1164523543836,80.17852883700061,88.46281402101505,87.29744221191406,86.00652674235054,87.23873939259065,85.94972367427823,81.38677493654347,86.11290355854746,84.87178195667431,84.89533965652019,84.82443920761675,83.47881829009918,82.37559106617172,82.47751710832917,83.7183740487066,84.83855560322165,83.61901925619998,82.5483342500687,83.65374257386927,83.7812982333117,84.73387855368337,83.7183740487066,82.93167400687487,84.91821874148476,85.86688213477639,87.29744221191406,88.46281402101505,82.47751710832917,81.38677493654347,80.41824826857528,84.79519493595825,86.30186794096038,84.73387855368337,86.11290355854746,81.29814132180994,83.67555403919653,83.61500219928723,84.83855560322165,83.7183740487066,83.1291720831253,82.38776438146253,81.29814132180994,82.31358790688634,81.25286027120262,82.51007692162926,83.7183740487066,84.1682639725248,83.62734819048649,81.47944981800961,81.41539577132002,81.38677493654347,82.47751710832917,83.60819111268755,84.81188684385306,85.94587537726879,85.04601370021345,82.57136212635159,79.15335835435985,81.3749864399561,81.27948770929214,82.36887524354447,87.34841322403152,86.07047567117354,84.93493351813305,83.67706120626352
1660,78.06761877136587,79.11645240507244,80.17852888768947,88.46281407170392,87.2974422626029,86.0065267930394,87.23873944255182,85.9497237242394,81.38677498723231,86.11290360923633,84.87178200736315,84.89533970648135,84.82443925757791,83.47881834078805,82.37559111686058,82.47751715901802,83.71837409939546,84.8385556539105,83.61901930680665,82.54833430001807,83.65374262381866,83.78129828316685,84.73387860437221,83.71837409939546,82.93167405672887,84.91821879132823,85.86688218546526,87.2974422626029,88.46281407170392,82.477517159018,81.38677498723231,80.41824831919058,84.7951949858017,86.30186799080269,84.73387860437221,86.11290360923633,81.2981413718367,83.67555408903985,83.6150022499761,84.8385556539105,83.71837409939546,83.12917213329101,82.38776443148927,81.2981413718367,82.3135879567519,81.252860321086,82.51007697231809,83.71837409939546,84.16826402262511,83.6273482405132,81.47944986803635,81.41539582200888,81.38677498723231,82.477517159018,83.60819116272249,84.81188689387979,85.94587542729555,85.04601375024019,82.57136217637833,79.15335840504872,81.37498649057228,81.27948775932707,82.36887529357936,87.34841327405825,86.07047572120028,84.93493356815979,83.67706125629027
1661,78.06761882154782,79.11645245525442,80.17852893787143,88.46281412188588,87.29744231278488,86.00652684322135,87.23873949201338,85.94972377370095,81.38677503741428,86.11290365941831,84.8717820575451,84.89533975594291,84.82443930703948,83.47881839097002,82.37559116704254,82.4775172092,83.71837414957743,84.83855570409247,83.61901935690726,82.54833434946796,83.65374267326855,83.78129833252353,84.73387865455418,83.71837414957743,82.93167410608437,84.91821884067339,85.86688223564718,87.29744231278488,88.46281412188588,82.47751720919999,81.38677503741427,80.41824836929969,84.79519503514683,86.3018680401467,84.73387865455418,86.11290365941831,81.29814142136317,83.67555413838484,83.61500230015807,84.83855570409247,83.71837414957743,83.12917218295506,82.38776448101574,81.29814142136317,82.31358800611892,81.25286037047063,82.51007702250006,83.71837414957743,84.16826407222443,83.62734829003969,81.47944991756285,81.41539587219081,81.38677503741427,82.47751720919999,83.60819121225705,84.81188694340626,85.94587547682201,85.04601379976668,82.5713622259048,79.15335845523069,81.37498654068231,81.27948780886162,82.36887534311397,87.34841332358472,86.07047577072674,84.93493361768628,83.67706130581676
1662,78.06761887122796,79.11645250493456,80.17852898755157,88.46281417156602,87.29744236246503,86.0065268929015,87.23873954098032,85.94972382266792,81.38677508709443,86.11290370909845,84.87178210722524,84.89533980490985,84.82443935600642,83.47881844065016,82.37559121672268,82.47751725888014,83.71837419925758,84.83855575377262,83.61901940650687,82.54833439842335,83.65374272222395,83.78129838138676,84.7338787042343,83.71837419925758,82.93167415494645,84.9182188895252,85.86688228532736,87.29744236246503,88.46281417156602,82.47751725888014,81.38677508709442,80.41824841890772,84.79519508399864,86.30186808899737,84.7338787042343,86.11290370909845,81.29814147039437,83.6755541872365,83.6150023498382,84.83855575377262,83.71837419925758,83.12917223212247,82.38776453004695,81.29814147039437,82.31358805499234,81.2528604193615,82.51007707218021,83.71837419925758,84.16826412132775,83.62734833907089,81.47944996659405,81.41539592187094,81.38677508709442,82.47751725888013,83.60819126129627,84.81188699243746,85.94587552585322,85.04601384879787,82.57136227493604,79.1533585049108,81.37498659029124,81.27948785790088,82.36887539215317,87.34841337261594,86.07047581975795,84.93493366671747,83.67706135484798
1663,78.0676189204113,79.11645255411788,80.17852903673493,88.46281422074937,87.29744241164836,86.00652694208485,87.2387395894576,85.94972387114517,81.38677513627776,86.11290375828179,84.8717821564086,84.89533985338713,84.82443940448371,83.47881848983349,82.37559126590602,82.4775173080635,83.71837424844092,84.83855580295597,83.61901945561047,82.5483344468892,83.6537427706898,83.78129842976142,84.73387875341767,83.71837424844092,82.93167420332,84.91821893788861,85.86688233451072,87.29744241164836,88.46281422074937,82.4775173080635,81.38677513627776,80.4182484680197,84.79519513236204,86.30186813735965,84.73387875341767,86.11290375828179,81.29814151893528,83.67555423559976,83.61500239902153,84.83855580295597,83.71837424844092,83.12917228079822,82.38776457858783,81.29814151893528,82.31358810337714,81.25286046776353,82.51007712136354,83.71837424844092,84.16826416994004,83.62734838761179,81.47945001513496,81.4153959710543,81.38677513627776,82.4775173080635,83.6081913098451,84.81188704097836,85.94587557439412,85.04601389733875,82.57136232347695,79.15335855409413,81.37498663940409,81.27948790644969,82.368875440702,87.34841342115683,86.07047586829886,84.93493371525837,83.67706140338886
1664,78.06761896910281,79.11645260280942,80.17852908542642,88.46281426944087,87.29744246033988,86.00652699077634,87.23873963745008,85.94972391913768,81.3867751849693,86.11290380697329,84.8717822051001,84.89533990137963,84.82443945247618,83.47881853852502,82.37559131459751,82.477517356755,83.71837429713244,84.83855585164747,83.61901950422309,82.54833449487039,83.65374281867102,83.78129847765247,84.73387880210919,83.71837429713244,82.93167425120991,84.9182189857685,85.86688238320221,87.29744246033988,88.46281426944087,82.477517356755,81.3867751849693,80.41824851664053,84.7951951802419,86.30186818523843,84.73387880210919,86.11290380697329,81.29814156699075,83.67555428347949,83.61500244771307,84.83855585164747,83.71837429713244,83.1291723289872,82.38776462664332,81.29814156699075,82.3135881512782,81.25286051568165,82.51007717005506,83.71837429713244,84.1682642180662,83.62734843566727,81.47945006319048,81.4153960197458,81.3867751849693,82.477517356755,83.60819135790842,84.81188708903387,85.94587562244962,85.04601394539425,82.57136237153243,79.15335860278564,81.37498668802581,81.27948795451303,82.36887548876533,87.34841346921232,86.07047591635434,84.93493376331385,83.67706145144433
1665,78.06761901730742,79.11645265101399,80.17852913363105,88.46281431764547,87.29744250854446,86.00652703898096,87.23873968496265,85.94972396665025,81.38677523317389,86.11290385517789,84.87178225330467,84.89533994889219,84.82443949998878,83.47881858672962,82.37559136280214,82.4775174049596,83.71837434533703,84.83855589985207,83.61901955234954,82.54833454237179,83.65374286617244,83.78129852506467,84.73387885031377,83.71837434533703,82.93167429862103,84.91821903316972,85.86688243140681,87.29744250854446,88.46281431764547,82.4775174049596,81.38677523317389,80.41824856477517,84.79519522764309,86.30186823263853,84.73387885031377,86.11290385517789,81.29814161456568,83.67555433088053,83.61500249591768,84.83855589985207,83.71837434533703,83.12917237669429,82.38776467421825,81.29814161456568,82.31358819870032,81.25286056312068,82.51007721825965,83.71837434533703,84.16826426571112,83.62734848324222,81.47945011076541,81.41539606795041,81.38677523317389,82.4775174049596,83.60819140549116,84.81188713660882,85.94587567002455,85.04601399296918,82.57136241910733,79.15335865099024,81.3749867361613,81.27948800209572,82.36887553634804,87.34841351678726,86.07047596392927,84.93493381088878,83.67706149901927
1666,78.06761906502996,79.11645269873657,80.17852918135358,88.46281436536803,87.29744255626701,86.0065270867035,87.2387397320001,85.9497240136877,81.38677528089644,86.11290390290044,84.87178230102725,84.89533999592963,84.82443954702623,83.47881863445215,82.37559141052469,82.47751745268214,83.71837439305958,84.83855594757462,83.61901959999473,82.5483345893982,83.65374291319883,83.78129857200291,84.73387889803632,83.71837439305958,82.93167434555815,84.918219080097,85.86688247912933,87.29744255626701,88.46281436536803,82.47751745268214,81.38677528089644,80.41824861242847,84.79519527457039,86.30186827956473,84.73387889803632,86.11290390290044,81.29814166166486,83.67555437780769,83.61500254364022,84.83855594757462,83.71837439305958,83.12917242392432,82.38776472131744,81.29814166166486,82.31358824564833,81.25286061008538,82.51007726598222,83.71837439305958,84.16826431287954,83.6273485303414,81.47945015786458,81.41539611567295,81.38677528089644,82.47751745268214,83.60819145259804,84.811887183708,85.94587571712374,85.04601404006837,82.57136246620652,79.1533586987128,81.37498678381546,81.27948804920261,82.36887558345492,87.34841356388645,86.07047601102846,84.93493385798797,83.67706154611844
1667,78.0676191122753,79.11645274598189,80.17852922859892,88.46281441261335,87.29744260351237,86.00652713394884,87.23873977856717,85.94972406025475,81.38677532814175,86.11290395014578,84.87178234827259,84.89534004249671,84.82443959359328,83.47881868169748,82.37559145777,82.47751749992747,83.7183744403049,84.83855599481994,83.61901964716348,82.54833463595432,83.65374295975498,83.78129861847181,84.73387894528163,83.7183744403049,82.93167439202598,84.91821912655513,85.86688252637468,87.29744260351237,88.46281441261335,82.47751749992747,81.38677532814175,80.41824865960523,84.79519532102849,86.30186832602178,84.73387894528163,86.11290395014578,81.29814170829307,83.67555442426567,83.61500259088554,84.83855599481994,83.7183744403049,83.12917247068202,82.38776476794563,81.29814170829307,82.31358829212697,81.25286065658054,82.51007731322754,83.7183744403049,84.16826435957633,83.6273485769696,81.47945020449275,81.4153961629183,81.38677532814175,82.47751749992747,83.60819149923385,84.8118872303362,85.94587576375194,85.04601408669657,82.5713625128347,79.1533587459581,81.37498683099305,81.2794880958384,82.36887563009074,87.34841361051465,86.07047605765666,84.93493390461617,83.67706159274664
1668,78.06761915904818,79.11645279275477,80.17852927537179,88.46281445938622,87.29744265028523,86.00652718072172,87.23873982466857,85.94972410635616,81.38677537491463,86.11290399691865,84.87178239504547,84.89534008859812,84.82443963969467,83.47881872847034,82.37559150454287,82.47751754670033,83.71837448707777,84.83855604159282,83.61901969386057,82.5483346820449,83.6537430058456,83.78129866447613,84.73387899205453,83.71837448707777,82.93167443802922,84.91821917254879,85.86688257314756,87.29744265028523,88.46281445938622,82.47751754670033,81.38677537491463,80.41824870631021,84.79519536702212,86.30186837201435,84.73387899205453,86.11290399691865,81.29814175445496,83.67555447025916,83.61500263765839,84.83855604159282,83.71837448707777,83.12917251697216,82.38776481410757,81.29814175445496,82.3135883381409,81.25286070261082,82.51007736000041,83.71837448707777,84.16826440580613,83.62734862313152,81.47945025065465,81.41539620969115,81.38677537491463,82.47751754670033,83.60819154540332,84.81188727649811,85.94587580991386,85.04601413285847,82.57136255899661,79.153358792731,81.37498687769889,81.27948814200788,82.3688756762602,87.34841365667657,86.07047610381858,84.93493395077809,83.67706163890857
1669,78.06761920535332,79.1164528390599,80.17852932167692,88.46281450569137,87.29744269659037,86.00652722702685,87.23873987030896,85.94972415199655,81.38677542121977,86.11290404322378,84.8717824413506,84.8953401342385,84.82443968533507,83.47881877477552,82.37559155084801,82.47751759300549,83.71837453338293,84.83855608789797,83.61901974009066,82.54833472767461,83.65374305147529,83.7812987100205,84.73387903835967,83.71837453338293,82.93167448357255,84.91821921808258,85.8668826194527,87.29744269659037,88.46281450569137,82.47751759300549,81.38677542121977,80.41824875254814,84.79519541255593,86.30186841754713,84.73387903835967,86.11290404322378,81.29814180015529,83.67555451579283,83.61500268396357,84.83855608789797,83.71837453338293,83.1291725627994,82.38776485980786,81.29814180015529,82.31358838369478,81.25286074818088,82.51007740630553,83.71837453338293,84.16826445157362,83.62734866883181,81.47945029635494,81.4153962559963,81.38677542121977,82.47751759300549,83.60819159111108,84.81188732219842,85.94587585561415,85.04601417855878,82.57136260469692,79.15335883903614,81.37498692393764,81.27948818771566,82.36887572196797,87.34841370237687,86.07047614951887,84.93493399647838,83.67706168460887
